Submission date,Review Language,Author,Rating,Review,Reply Date,Response Time,Developer Reply,Sentiment,Keywords
2025-03-06 01:08:02,id,Rita family,1.0,"user id keblokir karena salah tiga kali masukkan pin, telpon call center suruh APUS aplikasi donlod ulang dan ganti sandi, eh malah ga bisa login sampai dua hari belum ada solusi telpon call center 1500035 suruh kirim email , ya Allah belibet banget prosesnya , malah dibilang internet syaa yg jelek padahal aplikasi eror ga BS d gunakan, money saving saya gimana nasibnya ?????🥲🥲🥲🥲🥲🥲",2025-03-11 04:40:20,123:32:18,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035.

Salam Sahabat",negative,Other
2025-03-03 03:21:02,id,Must Topa,3.0,"seneng bgt, bisa tarik tunai Gratisan di Atm Bersama, cmn biar lebih jelas lagi, kasih info dibagian Fitur kartu nya,bhwasan nya TERPAKAI di atm brpa, jd kita lebih tau, sisa kuota di Atm brpa lagi",2025-03-03 04:35:34,01:14:32,"Hai Sahabat,

Terima kasih atas masukan yang telah diberikan. Masukan tersebut sangat bermanfaat agar kami senantiasa dapat memberikan dan meningkatkan pelayanan kepada seluruh Sahabat.
Jika ada hal lain yang ingin disampaikan, Sahabat dapat menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035.

Salam Sahabat",positive,Fitur
2025-02-28 10:24:24,ms,DE DIMAN,1.0,"Min, proses Unlink device nya permudah lg dong, jgn tlp² cs segara, ngabisin pulsa. Ckup di aplikasi adain fitur nya, jd gak repot² lg, klo login ganti HP... MASIH jadul ah",2025-03-03 04:35:24,66:11:00,"Hai Sahabat,

Terima kasih atas masukan yang telah diberikan. Masukan tersebut sangat bermanfaat agar kami senantiasa dapat memberikan dan meningkatkan pelayanan kepada seluruh Sahabat.
Jika ada hal lain yang ingin disampaikan, Sahabat dapat menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035.

Salam Sahabat",negative,Fitur
2025-02-28 03:58:42,id,Zetsky Gaming,1.0,"disaat aplikasi mobile banking lain sudah menggunakan verifikasi whatsapp / sms bebas pulsa, APLIKASI INI OTP NYA MASIH MENGGUNAKAN PULSA.",2025-03-03 04:35:13,72:36:31,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035.

Salam Sahabat",neutral,Daftar
2025-02-26 19:24:42,id,Michelle MyBells (A_bell [b.e.e]),1.0,Aplikasi sampah ga guna,2025-02-27 02:01:58,06:37:16,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035.

Salam Sahabat",negative,Other
2025-02-25 22:08:50,id,rahmat tawakal,1.0,kenapa saat membuat akun baru saat sudah memasukan PIN ATM tapi ada OTP dikirimkannta ke nomor yang tidak pernah saya dafatarkan di bank sahabat sampoerna.. menakutkan sehinggga saya uninstall lagi.,2025-02-27 02:01:52,27:53:02,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035.

Salam Sahabat",negative,Other
2025-02-25 01:30:49,id,yom rishon,5.0,"Sangat membantu, transaksi mudah",2025-02-25 08:43:06,07:12:17,"Hai Sahabat,

Terima kasih atas review dan rating yang kamu berikan. Jika ada kendala atau hal lain yang ingin disampaikan, Sahabat dapat juga menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035.

Salam Sahabat",positive,Other
2025-02-22 08:00:58,id,Budi Sukardi,4.0,Setiap buka fitur deposito noticenya masih tahap perbaikan,,,,neutral,Fitur
2025-02-21 01:50:21,id,mas brodin,1.0,"Gagal login berulang ulang, restart hp tetap gagal, hapus apk download ulang tetap gagal login. Lupa password gak tau no rekening. Bagaimana cara biar bisa login ulang",2025-02-25 08:42:47,102:52:26,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035.

Salam Sahabat",neutral,Other
2025-02-20 20:59:27,en,Apung Parlay,1.0,Ribetttttttt,2025-02-25 08:42:39,107:43:12,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035.

Salam Sahabat",negative,Other
2025-02-19 13:27:29,id,wahyu,1.0,"Proses Pembukaan Rek nya, Terbilang KUNO JADUL, tdk Otomatis... ngapain Hrs Selfi segala macam, klo mmg Ribet Sistem nya",2025-02-20 10:56:52,21:29:23,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035.

Salam Sahabat",negative,Other
2025-02-18 02:51:56,id,Himayatilah,1.0,"saya tidak puas dgn layanan Cab Jjbka, ATM 2x rusak, dtng ke cabang di suruh tlp Call Center, sudah tlp habisin pulsa suruh dtng ke cabang u/ pergantian kartu atm, eehhh sampe cabang tdk langsung di tangani keluhan saya, dia bikin laporan dulu ke IT. yaelah bbrp hari br suruh dtng lg ke cabang u/ pergantian kartu. makan waktu bgt. males ah udh gak ush pake ATM aja. beda bgt sama bank lain, bisa di proses di hari yg sama keluhan nasabah tuh. apalagi ini ATM loh, nasabah nya sendiri yg dtng.",2025-02-20 10:56:42,56:04:46,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035.

Salam Sahabat",negative,Other
2025-02-16 12:38:04,fil,Gojek Sejati,5.0,bagus tapi via sms kepotong pulsa,2025-02-17 11:09:00,22:30:56,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035.

Salam Sahabat",negative,Other
2025-02-09 07:09:37,id,Solif Mufingal,1.0,Bank ga jelas rekening saya main blokir saja tanpa kejelasan sama sekali saya sangat kecewa,2025-02-17 11:08:51,195:59:14,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035.

Salam Sahabat",negative,Other
2025-02-08 20:01:05,en,Fauzan Istiansyah Wahdi,5.0,Very Good Apps,2025-02-17 11:08:32,207:07:27,"Hai Sahabat,

Terima kasih atas review dan rating yang kamu berikan. Jika ada kendala atau hal lain yang ingin disampaikan, Sahabat dapat juga menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035.

Salam Sahabat",positive,Other
2025-02-07 00:10:21,id,Naoki,1.0,"susah banget daftar, ditambah lagi pendaftaran akun nex juga lagi ditutup gara2 bank ini",2025-02-17 11:07:01,250:56:40,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035.

Salam Sahabat",negative,Daftar
2025-02-03 13:00:08,xh,TAPJUN M TEDY,1.0,Katanya bank kok eror mulu,2025-02-17 11:06:55,334:06:47,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035.

Salam Sahabat",negative,Other
2025-02-03 06:16:07,id,Minan kausar,1.0,"2xajukan pembukaan rekening di katakan alasan gagal,,KTP buram dll..ini cuma mencuri data kita perjual beli kan ,,,saya buka online rekening Laen berhasil jelas KTP",2025-02-03 07:18:02,01:01:55,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035.

Salam Sahabat",negative,Daftar
2025-01-31 07:23:43,id,Silvio “Sil”,1.0,"Daftarnya susah, aplikasi buruk",2025-02-03 07:18:09,71:54:26,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035.

Salam Sahabat",negative,Daftar
2025-01-25 11:19:20,id,BANDAR PULSA,5.0,"Usr ID keblokir, ada kontak yg gratisan gk, WA gitu?",2025-01-30 09:02:10,117:42:50,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035.

Salam Sahabat",negative,Other
2025-01-22 11:05:38,id,dirlovers dirlovers,1.0,"Engak bisa berkata"" ampun2 🙉 udah buka rekening di suruh ulang"" muluk padahal semua data sudah benar tingal nunggu tlfon dri cs tpi malah di batalkan. Mungkin bukan rezeki ku tuk buka di bank Sampoerna ini",2025-01-23 06:36:17,19:30:39,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035.

Salam Sahabat",negative,Other
2025-01-20 00:51:48,ms,sidik wakuncar,3.0,ky x perlu pembenahan deh aplikasi x revew x jelek semua,2025-01-20 08:51:57,08:00:09,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035.

Salam Sahabat",negative,Other
2025-01-15 16:28:32,id,Farhan Louis Khan Jaya,3.0,"Mhn d permudah untuk buka blokir dan unlink perangkat,jaman sekarang jarang punya pulsa tuk nelpon",2025-01-16 03:20:47,10:52:15,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035.

Salam Sahabat",negative,Other
2025-01-13 07:28:10,haw,Fly with me,1.0,eror mulu serverny,2025-01-14 01:56:02,18:27:52,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035.

Salam Sahabat",negative,Other
2025-01-08 13:56:09,id,Nartono Nurdin,2.0,Maf sy kasih bintang 2 soalnya sy kecewa. Gara2 hp kerestat ga bisa masuk lg ke Sampurna. Sudah hubungi 1500 035 tapi banyak pertanyaan sampe pulsa habis Harusnya seperti aplikasi perbankan yg laennya untuk pemulihan akun pake otp email atau washap biar lebih mudah.,2025-01-13 02:47:45,108:51:36,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035.

Salam Sahabat",negative,Other
2025-01-07 14:33:24,jv,Achmad Anas,5.0,Tambahin menu tabungan emas Waris donk 😍,2025-01-13 02:47:34,132:14:10,"Hai Sahabat,

Terima kasih atas masukan yang telah diberikan. Masukan tersebut sangat bermanfaat agar kami senantiasa dapat memberikan dan meningkatkan pelayanan kepada seluruh Sahabat.
Jika ada hal lain yang ingin disampaikan, Sahabat dapat menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035.

Salam Sahabat",neutral,UI
2025-01-05 02:19:32,id,Three Fitri tamara,1.0,"Saya mau login malah tindakan diblokir, gimana sii padahal disitu ada saldo saya 260.000 sumpah kek nipu banget anjay. Tolong lah diperbaiki saya butuh itu saldo!!",2025-01-06 03:52:49,25:33:17,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035.

Salam Sahabat",negative,Other
2024-12-30 11:38:15,id,Andre Natanagara,5.0,"Saya sudah terdaftar,cuma saya kebetulan jarang buka,namun saya tidak memiliki akses lagi karena lupa Id,lupa nomor rekening jadi bagaimana solusinya",2025-01-02 07:31:40,67:53:25,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035.

Salam Sahabat",neutral,Daftar
2024-12-29 11:22:44,id,PA,1.0,"Sudah coba install dan masukkan hp tetapi OTP yang dikirim salah sampai 5x tidak bisa, terpaksa uninstall - tekor pulsa deh",2024-12-30 01:52:58,14:30:14,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035.

Salam Sahabat",negative,Other
2024-12-24 11:13:58,id,bujank.cueeks,2.0,"Sy barusan tf dari bank hana ke mbanking sampoerna. Di bank hana sy status nya sudah berhasil, tp tidak masuk ke mbanking sampoerna. Dimana sy bisa bikin pengaduan? Knp tidak realtime trx sy padahal trf nya berhasil. Tolong segera direspons!...Rekening sudah jadi, debit pun sudah ada tp m-banking tidak bisa digunakan untuk trx",2024-12-12 03:06:58,,"Hai Sahabat, Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035. Salam Sahabat",negative,Other
2024-12-21 19:22:20,id,Edi Saputra,1.0,Apk super ribet daftarnya,2024-12-27 01:33:30,126:11:10,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035.

Salam Sahabat",negative,Daftar
2024-12-20 09:51:02,id,Nardi 2019,2.0,Susah,2024-12-27 01:33:20,159:42:18,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035.

Salam Sahabat",positive,Other
2024-12-20 05:53:00,id,Ani Rohani,1.0,Aplikasi mbanking susah di buka,2024-12-27 01:33:12,163:40:12,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035.

Salam Sahabat",negative,Other
2024-12-19 12:05:57,id,Indra abdul karim,4.0,"Mulai cepat loadingnya setelah update, tapi saya lupa user id gimana caranya min? Ga ada menu lupa user id..",2024-12-20 02:02:14,13:56:17,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035.

Salam Sahabat",neutral,UI
2024-12-19 01:22:06,id,Riki . Hermawan,1.0,Lah bank sahabat sempurna gimana ini ko password login saya diganti dan nomer rekening nya ke blokir? Tolong dibantu lah,2024-12-20 02:02:03,24:39:57,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035.

Salam Sahabat",negative,Other
2024-12-17 20:45:57,id,Fadil Moehammad famukti,1.0,Tolong sii Sampoerna bank investasi di aplikasi mobile banking nya menurut saya terlalu rumit..,2024-12-18 05:42:36,08:56:39,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035.

Salam Sahabat",negative,UI
2024-12-17 08:38:16,id,Ahmad Faid,3.0,Pendaftarannya kurang memuaskan agak ribet saya pas foto e KTP kungkang mungkin miring lurus gk bisa bisa terlalu ribet udah pas garis merah ehhh tetap gk bisa,2024-12-18 05:42:28,21:04:12,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035.

Salam Sahabat",negative,Daftar
2024-12-12 01:39:03,id,Vallian Nada,1.0,"M banking ga jelas,kalo masih masa percobaan di perbaiki dulu,suruh pegawainya nyobain buat tikus percobaan!!! Masih ga jelas kok launching,masih banyak kekurangan gosah di download rugi kalian mending pakai M banking yang udah jelas aja !!! Ini ga jelas,kalo bisa diperbaiki dulu semua resiko kalian buat m banking tu ada data orang ko asal asalan gabisa login,kode oto salah,dll gajelas",2024-12-12 03:07:27,01:28:24,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035.

Salam Sahabat",negative,Other
2024-12-10 11:11:54,id,Dewo Dewi TP,5.0,Cukup kata 👍👍👍👍👍,2024-12-12 03:06:38,39:54:44,"Hai Sahabat,

Terima kasih atas review dan rating yang kamu berikan. Jika ada kendala atau hal lain yang ingin disampaikan, Sahabat dapat juga menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035.

Salam Sahabat",positive,Other
2024-12-10 07:35:40,id,Azka Nadya,5.0,"Mohon untuk mempermudah nasabah,aktivasi kartu debitnya diaplikasi m bankingnya aja seperti bank bank lainnya,klw lewat telpon mempersulit nasabah,susah dan sampai sekarang saya gagal terus aktivasi kartunya karena kode otp nya dikirim dinomor hp yg dipake,untuk melihat otp nya susah,dan gak ada kiriman otp,jadi stug disitu dan kartunya blm bisa dipake sampai saat ini,kan sayang,mohon diperhatikan dan dipermudah,thanks",2024-12-12 03:06:02,43:30:22,"Hai Sahabat,

Terima kasih atas masukan yang telah diberikan. Masukan tersebut sangat bermanfaat agar kami senantiasa dapat memberikan dan meningkatkan pelayanan kepada seluruh Sahabat.
Jika ada hal lain yang ingin disampaikan, Sahabat dapat menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035.

Salam Sahabat",negative,Other
2024-12-10 04:21:14,id,Puri Cahyadi,4.0,Saya mau ganti hp aplikasi mau saya pindah ke hp baru caranya gimana ?,2024-12-10 05:50:03,01:28:49,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035.

Salam Sahabat",neutral,Other
